entry_id,tanggal_raw,tanggal,tahun,bulan,presisi_tanggal,provinsi,kabupaten_kota,lokasi_raw,jumlah_raw,jumlah_dilaporkan,status_angka,jumlah_baris_html,jumlah_sel_angka,source_url,source_urls_json,masalah_rujukan,status_audit,masuk_analisis_utama,alasan_eksklusi,snapshot_revision,diakses_pada
W29876794-r526c6,2 Oktober 2024,2024-10-02,2024,10,tanggal,Jawa Timur,Nganjuk,SDN Banaran I,7 Siswa,7,angka_literal,1,1,https://www.ntthits.com/politik/57715026614/rentetan-kasus-keracunan-mbg-di-berbagai-daerah-program-bergizi-yang-kini-dikhawatirkan,"[""https://www.ntthits.com/politik/57715026614/rentetan-kasus-keracunan-mbg-di-berbagai-daerah-program-bergizi-yang-kini-dikhawatirkan""]",,belum_diperiksa_individual,False,di_luar_periode_2025_2026; sebelum_peluncuran_nasional,29876794,2026-09-18
W29876794-r163c6,13 Januari 2025,2025-01-13,2025,1,tanggal,Kalimantan Utara,Nunukan,SDN 003 Nunukan Selatan,29 Siswa,29,angka_literal,1,1,https://regional.kompas.com/read/2025/01/17/133943478/puluhan-anak-sd-di-nunukan-keracunan-mbg-begini-penjelasan-penyedia-menu,"[""https://regional.kompas.com/read/2025/01/17/133943478/puluhan-anak-sd-di-nunukan-keracunan-mbg-begini-penjelasan-penyedia-menu"", ""https://web.archive.org/web/20250312155351/https://regional.kompas.com/read/2025/01/17/133943478/puluhan-anak-sd-di-nunukan-keracunan-mbg-begini-penjelasan-penyedia-menu""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r164c6,13 Januari 2025,2025-01-13,2025,1,tanggal,Kalimantan Utara,Nunukan,SMAN 2 Nunukan Selatan,> 30 Siswa,,batas_bukan_angka_pasti,1,1,https://regional.kompas.com/read/2025/01/19/094801178/siswa-sma-di-nunukan-juga-keracunan-mbg-lauk-tongkol-berulat,"[""https://regional.kompas.com/read/2025/01/19/094801178/siswa-sma-di-nunukan-juga-keracunan-mbg-lauk-tongkol-berulat"", ""https://web.archive.org/web/20250505070755/https://regional.kompas.com/read/2025/01/19/094801178/siswa-sma-di-nunukan-juga-keracunan-mbg-lauk-tongkol-berulat""]",,belum_diperiksa_individual,False,batas_bukan_angka_pasti,29876794,2026-09-18
W29876794-r213c6,14 Januari 2025,2025-01-14,2025,1,tanggal,Jawa Barat,Indramayu,TBA (Tidak Disebutkan),6 Siswa,6,angka_literal,1,1,https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2,"[""https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r355c6,16 Januari 2025,2025-01-16,2025,1,tanggal,Jawa Tengah,Sukoharjo,SDN Dukuh 03 Sukoharjo,50 Siswa,50,angka_literal,1,1,https://www.metrotvnews.com/read/kELCzjnn-puluhan-siswa-sdn-dukuh-03-sukoharjo-keracunan-usai-santap-makan-bergizi-gratis,"[""https://www.metrotvnews.com/read/kELCzjnn-puluhan-siswa-sdn-dukuh-03-sukoharjo-keracunan-usai-santap-makan-bergizi-gratis"", ""https://web.archive.org/web/20250505070804/https://www.metrotvnews.com/read/kELCzjnn-puluhan-siswa-sdn-dukuh-03-sukoharjo-keracunan-usai-santap-makan-bergizi-gratis""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r185c6,19 Januari 2025,2025-01-19,2025,1,tanggal,Banten,Pandeglang,SDN 2 Alaswangi,28 Siswa,28,angka_literal,1,1,https://regional.kompas.com/read/2025/02/21/175529378/28-siswa-sd-di-pandeglang-alami-gejala-keracunan-usai-santap-mbg,"[""https://regional.kompas.com/read/2025/02/21/175529378/28-siswa-sd-di-pandeglang-alami-gejala-keracunan-usai-santap-mbg"", ""https://web.archive.org/web/20250222022850/https://regional.kompas.com/read/2025/02/21/175529378/28-siswa-sd-di-pandeglang-alami-gejala-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r473c6,20 Januari 2025,2025-01-20,2025,1,tanggal,Daerah Istimewa Yogyakarta,Kulon Progo,PAUD (Spesifik tidak disebutkan) | TK (Spesifik tidak disebutkan) | SD (Spesifik tidak disebutkan),104 Siswa,104,angka_literal,3,1,https://yogyakarta.kompas.com/read/2026/01/23/054238878/korban-keracunan-mbg-di-kulon-progo-capai-104-orang?page=all#page3,"[""https://yogyakarta.kompas.com/read/2026/01/23/054238878/korban-keracunan-mbg-di-kulon-progo-capai-104-orang?page=all#page3""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r43c6,18 Februari 2025,2025-02-18,2025,2,tanggal,Sumatera Selatan,Empat Lawang,SD Negeri 7 Tebing Tinggi,8 Siswa,8,angka_literal,1,1,https://www.metrotvnews.com/play/KXyCQded-8-murid-sd-di-empat-lawang-diduga-keracunan-usai-santap-mbg,"[""https://www.metrotvnews.com/play/KXyCQded-8-murid-sd-di-empat-lawang-diduga-keracunan-usai-santap-mbg"", ""https://web.archive.org/web/20250305140649/https://www.metrotvnews.com/play/KXyCQded-8-murid-sd-di-empat-lawang-diduga-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r687c6,18 Februari 2025,2025-02-18,2025,2,tanggal,Nusa Tenggara Timur,Sumba Timur,SDK Andaluri,29 Siswa,29,angka_literal,1,1,https://sumba.inews.id/read/558543/puluhan-siswa-sdk-andaluri-diduga-keracunan-usai-santap-menu-makan-bergizi-gratis,"[""https://sumba.inews.id/read/558543/puluhan-siswa-sdk-andaluri-diduga-keracunan-usai-santap-menu-makan-bergizi-gratis""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r144c6,25 Februari 2025,2025-02-25,2025,2,tanggal,Kalimantan Barat,Kubu Raya,SDN 08 Sungai Raya,5 Siswa,5,angka_literal,1,1,https://pontianakpost.jawapos.com/kubu-raya/1465693199/siswa-sdn-08-sungai-raya-alami-keracunan-usai-makan-makanan-program-mbg-begini-penjelasan-disdikbud-kubu-raya,"[""https://pontianakpost.jawapos.com/kubu-raya/1465693199/siswa-sdn-08-sungai-raya-alami-keracunan-usai-makan-makanan-program-mbg-begini-penjelasan-disdikbud-kubu-raya""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r773c6,26 Februari 2025,2025-02-26,2025,2,tanggal,Sulawesi Selatan,Takalar,SD Kapunrengan | SD Bonto Ba'do | SD Lengkese,10 Siswa | 1 Siswa | 1 Siswa,12,angka_literal,3,3,https://www.metrotvnews.com/read/bzGCRJ8g-belasan-siswa-di-takalar-diduga-keracunan-usai-makan-menu-mbg,"[""https://www.metrotvnews.com/read/bzGCRJ8g-belasan-siswa-di-takalar-diduga-keracunan-usai-makan-menu-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r356c6,14 April 2025,2025-04-14,2025,4,tanggal,Jawa Tengah,Batang,SDN 5 Proyonanggan,60 Siswa,60,angka_literal,1,1,https://nasional.kompas.com/read/2025/04/24/18431321/rentetan-keracunan-massal-mbg-lebih-dari-200-siswa-jadi-korban,"[""https://nasional.kompas.com/read/2025/04/24/18431321/rentetan-keracunan-massal-mbg-lebih-dari-200-siswa-jadi-korban""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r357c6,14 April 2025,2025-04-14,2025,4,tanggal,Jawa Tengah,Batang,TK Islam Al Karomah,3 Siswa,3,angka_literal,1,1,https://www.detik.com/jateng/berita/d-7868911/viral-murid-tk-di-batang-muntah-usai-santap-mbg-dinkes-selidiki,"[""https://www.detik.com/jateng/berita/d-7868911/viral-murid-tk-di-batang-muntah-usai-santap-mbg-dinkes-selidiki"", ""https://web.archive.org/web/20250415041303/https://www.detik.com/jateng/berita/d-7868911/viral-murid-tk-di-batang-muntah-usai-santap-mbg-dinkes-selidiki""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r215c6,21 April 2025,2025-04-21,2025,4,tanggal,Jawa Barat,Cianjur,MAN 1 Cianjur,51 Siswa,51,angka_literal,1,1,https://www.detik.com/jabar/berita/d-7879471/siswa-man-1-cianjur-keracunan-massal-usai-santap-mbg,"[""https://www.detik.com/jabar/berita/d-7879471/siswa-man-1-cianjur-keracunan-massal-usai-santap-mbg"", ""https://web.archive.org/web/20250422011753/https://www.detik.com/jabar/berita/d-7879471/siswa-man-1-cianjur-keracunan-massal-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r216c6,21 April 2025,2025-04-21,2025,4,tanggal,Jawa Barat,Cianjur,SMP PGRI Cianjur,52 Siswa,52,angka_literal,1,1,https://news.okezone.com/read/2025/04/22/525/3132871/lagi-belasan-siswa-smp-1-pgri-cianjur-alami-keracunan-makanan-program-mbg,"[""https://news.okezone.com/read/2025/04/22/525/3132871/lagi-belasan-siswa-smp-1-pgri-cianjur-alami-keracunan-makanan-program-mbg"", ""https://news.okezone.com/"", ""https://web.archive.org/web/20250424025812/https://news.okezone.com/read/2025/04/22/525/3132871/lagi-belasan-siswa-smp-1-pgri-cianjur-alami-keracunan-makanan-program-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r654c6,23 April 2025,2025-04-23,2025,4,tanggal,Nusa Tenggara Barat,Lombok Tengah,SDN Repuk Tunjang,5 Siswa,5,angka_literal,1,1,https://www.detik.com/bali/nusra/d-7907093/5-siswa-lombok-tengah-keracunan-menu-mbg-ada-bakteri-e-coli-di-telur,"[""https://www.detik.com/bali/nusra/d-7907093/5-siswa-lombok-tengah-keracunan-menu-mbg-ada-bakteri-e-coli-di-telur""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r787c6,23 April 2025,2025-04-23,2025,4,tanggal,Sulawesi Tenggara,Bombana,SDN 33 Kasipute,13 Siswa,13,angka_literal,1,1,https://merdekami.com/2025/04/gejala-diduga-keracunan-muncul-di-sdn-33-kasipute-program-makanan-gratis-disorot/,"[""https://merdekami.com/2025/04/gejala-diduga-keracunan-muncul-di-sdn-33-kasipute-program-makanan-gratis-disorot/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r359c6,24 April 2025,2025-04-24,2025,4,tanggal,Jawa Tengah,Karanganyar,SD Wonorejo,2 Siswa dan 1 Kepala Sekolah,3,angka_literal,1,1,https://www.cnnindonesia.com/nasional/20250429174012-20-1223999/kepala-sekolah-dan-dua-siswa-di-karanganyar-diduga-keracunan-mbg,"[""https://www.cnnindonesia.com/nasional/20250429174012-20-1223999/kepala-sekolah-dan-dua-siswa-di-karanganyar-diduga-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r230c6,29 April 2025,2025-04-29,2025,4,tanggal,Jawa Barat,Kota Bandung,SMP Negeri 35 Bandung,342 siswa dan 2 guru,344,angka_literal,1,1,https://news.detik.com/berita/d-7897505/4-langkah-bgn-usai-bermunculan-kasus-pelajar-keracunan-mbg,"[""https://news.detik.com/berita/d-7897505/4-langkah-bgn-usai-bermunculan-kasus-pelajar-keracunan-mbg"", ""https://web.archive.org/web/20250504032254/https://news.detik.com/berita/d-7897505/4-langkah-bgn-usai-bermunculan-kasus-pelajar-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r231c6,1 Mei 2025,2025-05-01,2025,5,tanggal,Jawa Barat,Tasikmalaya,Beberapa Sekolah TK | SDN 1 Rajapolah | SDN 2 Rajapolah | SMPN 1 Rajapolah,400 Siswa,400,angka_literal,4,1,https://news.detik.com/berita/d-7896007/pelajar-di-tasikmalaya-diduga-keracunan-mbg-capai-400-orang,"[""https://news.detik.com/berita/d-7896007/pelajar-di-tasikmalaya-diduga-keracunan-mbg-capai-400-orang"", ""https://web.archive.org/web/20250503015310/https://news.detik.com/berita/d-7896007/pelajar-di-tasikmalaya-diduga-keracunan-mbg-capai-400-orang""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r44c6,5 Mei 2025,2025-05-05,2025,5,tanggal,Sumatera Selatan,Penukal Abab Lematang Ilir,SDN 28 Talang Ubi | SDN 20 Talang Ubi | SDN 14 Talang Ubi | SMPN 6 Talang Ubi | MTs Handayani | PAUD Marwah | SMK 1 Handayani | SMK 2 Agro | PAUD Rumah Cinta | TK Al Hafidz | SMKN 2 Talang Ubi | SDN 1 Talang Ubi | SDN 2 Talang Ubi | SMPN 1 Talang Ubi,174 Siswa,174,angka_literal,14,1,https://www.viva.co.id/berita/nasional/1821155-ratusan-siswa-keracunan-program-mbg-di-pali-sumatera-selatan-disetop-sementara?page=1,"[""https://www.viva.co.id/berita/nasional/1821155-ratusan-siswa-keracunan-program-mbg-di-pali-sumatera-selatan-disetop-sementara?page=1""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r468c6,17 Juni 2025,2025-06-17,2025,6,tanggal,Daerah Istimewa Yogyakarta,Kulon Progo,TK Aisyiyah Bustanul Athfal (ABA) Kasatriyan,10 Siswa,10,angka_literal,1,1,https://joglosemarnews.com/2025/06/diare-massal-di-tk-aba-kasatriyan-kulonprogo-bakmi-mbg-diduga-jadi-pemicu/,"[""https://joglosemarnews.com/2025/06/diare-massal-di-tk-aba-kasatriyan-kulonprogo-bakmi-mbg-diduga-jadi-pemicu/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r111c6,15 Juli 2025,2025-07-15,2025,7,tanggal,Lampung,Lampung Utara,SD Soekarno Hatta | SD IT Insan Rhobani,Puluhan Siswa,,kualitatif,2,1,https://www.cakralampung.com/2025/07/15/siswa-sd-di-lampung-utara-keracunan-usai-santap-mbg/,"[""https://www.cakralampung.com/2025/07/15/siswa-sd-di-lampung-utara-keracunan-usai-santap-mbg/""]",,belum_diperiksa_individual,False,kualitatif,29876794,2026-09-18
W29876794-r688c6,22 Juli 2025,2025-07-22,2025,7,tanggal,Nusa Tenggara Timur,Kota Kupang,SMP Negeri 08 Kota Kupang,186 Siswa,186,angka_literal,1,1,https://www.kompas.id/artikel/mereka-lemas-keracunan-mbg-di-samping-balai-kota-kupang,"[""https://www.kompas.id/artikel/mereka-lemas-keracunan-mbg-di-samping-balai-kota-kupang""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r796c6,22 Juli 2025,2025-07-22,2025,7,tanggal,Maluku Utara,Kota Ternate,SMKN 5 Kota Ternate,17 Siswa,17,angka_literal,1,1,https://www.kadera.id/2025/07/27/diduga-keracunan-mbg-sampel-darah-17-siswa-smkn-5-ternate-diperiksa/,"[""https://www.kadera.id/2025/07/27/diduga-keracunan-mbg-sampel-darah-17-siswa-smkn-5-ternate-diperiksa/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r689c6,23 Juli 2025,2025-07-23,2025,7,tanggal,Nusa Tenggara Timur,Kota Kupang,SD Negeri Tenau,13 Siswa,13,angka_literal,1,1,https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan,"[""https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r691c6,23 Juli 2025,2025-07-23,2025,7,tanggal,Nusa Tenggara Timur,Kupang,SMA Negeri 1 Taebenu,2 Siswa,2,angka_literal,1,1,https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan,"[""https://www.koranmedia.com/daerah/1351442883/tersebar-di-6-sekolah-ombudsman-ri-perwakilan-ntt-catat-jumlah-korban-keracunan-mbg-capai-ratusan""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r694c6,23 Juli 2025,2025-07-23,2025,7,tanggal,Nusa Tenggara Timur,Sumba Barat Daya,SMAN 1 Kota Tambolaka | SMKN 2 Tambolaka | SMK Don Bosco,58 Siswa | 7 Siswa | 10 Siswa,75,angka_literal,3,3,https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg,"[""https://www.suara.com/news/2025/07/24/122257/puluhan-siswa-sma-di-sumba-barat-daya-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r812c6,30 Juli 2025,2025-07-30,2025,7,tanggal,Papua Barat,Manokwari,SD Negeri 45 Arowi | SMP Negeri 13 Manokwari,13 Siswa,13,angka_literal,2,1,https://koran-jakarta.com/2025-07-31/ombudsman-selidiki-dapur-mbg-usai-insiden-keracunan-makanan-di-manokwari,"[""https://koran-jakarta.com/2025-07-31/ombudsman-selidiki-dapur-mbg-usai-insiden-keracunan-makanan-di-manokwari""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r257c6,31 Juli 2025,2025-07-31,2025,7,tanggal,Jawa Barat,Kuningan,SMPN 1 Cilimus,± 30 Siswa,,perkiraan,1,1,https://kuninganmass.com/setelah-makan-siang-gratis-puluhan-siswa-smpn-1-cilimus-sakit-perut/,"[""https://kuninganmass.com/setelah-makan-siang-gratis-puluhan-siswa-smpn-1-cilimus-sakit-perut/""]",,belum_diperiksa_individual,False,perkiraan,29876794,2026-09-18
W29876794-r469c6,31 Juli 2025,2025-07-31,2025,7,tanggal,Daerah Istimewa Yogyakarta,Kulon Progo,SMPN 2 Wates | SMP Muhammadiyah 2 Wates | SD Triharjo | SD Sogan,497 Siswa,497,angka_literal,4,1,https://yogyakarta.kompas.com/read/2025/08/20/164930478/497-siswa-kulon-progo-keracunan-3-jenis-bakteri-berbahaya-ditemukan-di,"[""https://yogyakarta.kompas.com/read/2025/08/20/164930478/497-siswa-kulon-progo-keracunan-3-jenis-bakteri-berbahaya-ditemukan-di""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r116c6,6 Agustus 2025,2025-08-06,2025,8,tanggal,Lampung,Tanggamus,SDN 1 Way Jaha,18 Siswa,18,angka_literal,1,1,https://www.liputan6.com/regional/read/6130634/18-siswa-di-lampung-mual-hingga-lemas-usai-santap-lele-disdikbud-perketat-pengawasan-mbg,"[""https://www.liputan6.com/regional/read/6130634/18-siswa-di-lampung-mual-hingga-lemas-usai-santap-lele-disdikbud-perketat-pengawasan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r262c6,6 Agustus 2025,2025-08-06,2025,8,tanggal,Jawa Barat,Sukabumi,SDN Puncak Batu | MI Cikadu | PAUD di Desa Cipamingkis | TBA (tidak disebutkan),± 32 Siswa,,perkiraan,4,1,https://www.detik.com/jabar/berita/d-8049711/32-pelajar-sukabumi-keracunan-sampel-makanan-dikirim-ke-lab,"[""https://www.detik.com/jabar/berita/d-8049711/32-pelajar-sukabumi-keracunan-sampel-makanan-dikirim-ke-lab""]",,belum_diperiksa_individual,False,perkiraan,29876794,2026-09-18
W29876794-r369c6,11 Agustus 2025,2025-08-11,2025,8,tanggal,Jawa Tengah,Sragen,SD Negeri 3 Gemolong | SD Negeri 4 Gemolong | SD Negeri Gemolong | SMP Negeri 1 Gemolong | SMP Negeri 2 Gemolong | SMP Negeri 3 Gemolong,1 Orang | 26 Orang | 66 Orang | 97 Orang | 61 Orang | 1 Orang,252,angka_literal,6,6,https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di,"[""https://regional.kompas.com/read/2025/08/13/060240278/buntut-keracunan-massal-251-siswa-bupati-sragen-hentikan-distribusi-mbg-di""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r375c6,11 Agustus 2025,2025-08-11,2025,8,tanggal,Jawa Tengah,Sragen,TBA (Tidak Disebutkan) | TBA (Tidak Disebutkan) | TBA (Tidak Disebutkan) | TBA (Tidak Disebutkan),114 Orang,114,angka_literal,4,1,https://inilahjateng.com/korban-keracunan-mbg-di-sragen-terus-bertambah/,"[""https://inilahjateng.com/korban-keracunan-mbg-di-sragen-terus-bertambah/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r482c6,13 Agustus 2025,2025-08-13,2025,8,tanggal,Daerah Istimewa Yogyakarta,Sleman,SMP Muhammadiyah 1 Mlati | SMP Muhammadiyah 3 Mlati | SMP Negeri 3 Mlati | SMP Pamungkas Mlati,379 Siswa,379,angka_literal,4,1,https://jogja.tribunnews.com/2025/08/16/jumlah-korban-dugaan-keracunan-menu-mbg-di-sleman-bertambah-kini-tercatat-menjadi-379-siswa,"[""https://jogja.tribunnews.com/2025/08/16/jumlah-korban-dugaan-keracunan-menu-mbg-di-sleman-bertambah-kini-tercatat-menjadi-379-siswa""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r279c6,14 Agustus 2025,2025-08-14,2025,8,tanggal,Jawa Barat,Karawang,TBA( tidak disebutkan),82 Siswa,82,angka_literal,1,1,https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2,"[""https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r664c6,19 Agustus 2025,2025-08-19,2025,8,tanggal,Nusa Tenggara Barat,Lombok Timur,SMK Karya Adi Husada,Belasan Siswa,,kualitatif,1,1,https://radarlombok.co.id/siswa-smk-diduga-keracunan-usai-santap-mbg.html,"[""https://radarlombok.co.id/siswa-smk-diduga-keracunan-usai-santap-mbg.html""]",,belum_diperiksa_individual,False,kualitatif,29876794,2026-09-18
W29876794-r217c6,20 Agustus 2025,2025-08-20,2025,8,tanggal,Jawa Barat,Cianjur,Pondok Pesantren Darul Quran,12 Santri,12,angka_literal,1,1,https://www.detik.com/jabar/berita/d-8072825/12-santriwati-di-cianjur-dibawa-ke-rs-diduga-keracunan-makanan-mbg,"[""https://www.detik.com/jabar/berita/d-8072825/12-santriwati-di-cianjur-dibawa-ke-rs-diduga-keracunan-makanan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r282c6,21 Agustus 2025,2025-08-21,2025,8,tanggal,Jawa Barat,Bandung,SD Negeri Legok Hayam,12 Siswa,12,angka_literal,1,1,https://jabarekspres.com/berita/2025/08/22/12-siswa-sdn-legokhayam-cimenyan-alami-keracunan-diduga-dari-makanan-program-mbg/,"[""https://jabarekspres.com/berita/2025/08/22/12-siswa-sdn-legokhayam-cimenyan-alami-keracunan-diduga-dari-makanan-program-mbg/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r214c6,22 Agustus 2025,2025-08-22,2025,8,tanggal,Jawa Barat,Indramayu,TBA (Tidak Disebutkan),2 Siswa,2,angka_literal,1,1,https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2,"[""https://www.kompas.com/jawa-barat/read/2025/09/27/130000188/9-daerah-di-jawa-barat-tertinggi-kasus-keracunan-mbg-korban-tembus?page=all#page2""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r266c6,22 Agustus 2025,2025-08-22,2025,8,tanggal,Jawa Barat,Sukabumi,SDN 02 Parakansalak,24 Siswa,24,angka_literal,1,1,https://www.detik.com/jabar/berita/d-8074457/kronologi-24-siswa-sd-parakansalak-keracunan-usai-santap-mbg,"[""https://www.detik.com/jabar/berita/d-8074457/kronologi-24-siswa-sd-parakansalak-keracunan-usai-santap-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r68c6,22 Agustus 2025,2025-08-22,2025,8,tanggal,Riau,Indragiri Hilir,SDN 032 Tembilahan | SDN 008 Tembilahan | SD Muhammadiyah | SMA Negeri 1 Kota | TK Faturahman,28 Siswa,28,angka_literal,5,1,https://bukamata.co/kesehatan/501314310/setelah-28-siswa-di-tembilahan-keracunan-massal-mbg-pihak-sppg-cuma-minta-maaf,"[""https://bukamata.co/kesehatan/501314310/setelah-28-siswa-di-tembilahan-keracunan-massal-mbg-pihak-sppg-cuma-minta-maaf""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r118c6,26 Agustus 2025,2025-08-26,2025,8,tanggal,Lampung,Lampung Timur,Pondok Pesantren Al Islah,40 Santri,40,angka_literal,1,1,https://lampung.inews.id/berita/40-siswa-smp-di-lampung-timur-diduga-keracunan-mbg-31-dirawat-inap,"[""https://lampung.inews.id/berita/40-siswa-smp-di-lampung-timur-diduga-keracunan-mbg-31-dirawat-inap""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r486c6,27 Agustus 2025,2025-08-27,2025,8,tanggal,Daerah Istimewa Yogyakarta,Sleman,SMPN 3 Berbah,135 siswa + 2 guru,137,angka_literal,1,1,https://www.detik.com/jogja/berita/d-8081852/135-siswa-2-guru-smpn-3-berbah-sleman-diduga-keracunan-mbg,"[""https://www.detik.com/jogja/berita/d-8081852/135-siswa-2-guru-smpn-3-berbah-sleman-diduga-keracunan-mbg""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r747c6,27 Agustus 2025,2025-08-27,2025,8,tanggal,Sulawesi Tengah,Kota Palu,MTs Sis Al-Jufri Tatura | SMK Bina Potensi,45 Siswa | > 100 Siswa,,batas_bukan_angka_pasti,2,2,https://manado.antaranews.com/berita/292405/18-pelajar-diduga-keracunan-mbg-dirawat-di-rs-bala-keselamatan,"[""https://manado.antaranews.com/berita/292405/18-pelajar-diduga-keracunan-mbg-dirawat-di-rs-bala-keselamatan""]",,belum_diperiksa_individual,False,batas_bukan_angka_pasti,29876794,2026-09-18
W29876794-r73c6,28 Agustus 2025,2025-08-28,2025,8,tanggal,Riau,Kampar,SDN 006 Langgini,18 siswa,18,angka_literal,1,1,https://www.iniriau.com/detail/48677/orang-tua-siswa-resah-usai-insiden-keracunan-mbg-di-bangkinang,"[""https://www.iniriau.com/detail/48677/orang-tua-siswa-resah-usai-insiden-keracunan-mbg-di-bangkinang""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r86c6,28 Agustus 2025,2025-08-28,2025,8,tanggal,Bengkulu,Lebong,PAUD IT Al-Azhar | PAUD Az-Zahra | TK Al Akhlak | SD IT Al Azhar | SD IT Al-Azhar Sukabumi | SD Muhammadiyah Ujung Tanjung | SD Muhammadiyah Ujung Tanjung II | SD Negeri 17 Ujung Tanjung I | SD Negeri 25 Desa Sukabumi | SD IT Suka Bumi | SMP 05 Lebong | SMP 16 Lebong,539 Siswa,539,angka_literal,12,1,https://bengkulu.bpk.go.id/tertinggi-korban-mbg-di-lebong-539-orang/,"[""https://bengkulu.bpk.go.id/tertinggi-korban-mbg-di-lebong-539-orang/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
W29876794-r113c6,29 Agustus 2025,2025-08-29,2025,8,tanggal,Lampung,Lampung Utara,SDN 1 Negara Agung,16 Siswa,16,angka_literal,1,1,https://lampost.co/lampung/16-pelajar-lampung-utara-keracunan-makan-bergizi-gratis/,"[""https://lampost.co/lampung/16-pelajar-lampung-utara-keracunan-makan-bergizi-gratis/""]",,belum_diperiksa_individual,True,,29876794,2026-09-18
